1696132801, 74, 68, 2, cool
1696132921, 74, 68, 2, cool
1696133041, 74, 68, 2, cool
1696133161, 73.5, 68, 2, cool
1696133281, 73.5, 68, 2, cool
1696133401, 73.5, 68, 2, cool
1696133521, 73.5, 68, 2, cool
1696133641, 73.5, 68, 2, cool
1696133761, 73.5, 68, 2, cool
1696133881, 73.5, 68, 2, cool
1696134001, 73.5, 68, 2, cool
1696134121, 73.5, 68, 2, cool
1696134241, 73.5, 68, 2, cool
1696134361, 73.5, 68, 2, cool
1696134481, 73.5, 68, 2, cool
1696134602, 73.5, 68, 2, cool
1696134721, 73.5, 68, 2, cool
1696134841, 73.5, 68, 2, cool
1696134961, 73.5, 68, 2, cool
1696135081, 73.5, 68, 2, cool
1696135201, 73, 68, 2, cool
1696135321, 73, 68, 2, cool
1696135441, 73, 68, 2, cool
1696135561, 73, 68, 2, cool
1696135681, 73, 68, 2, cool
1696135801, 73, 68, 2, cool
1696135921, 73, 68, 2, cool
1696136041, 73, 68, 2, cool
1696136161, 73, 68, 2, cool
1696136281, 73, 68, 2, cool
1696136401, 73, 68, 2, cool
1696136521, 73, 68, 2, cool
1696136641, 73, 68, 2, cool
1696136761, 73, 68, 2, cool
1696136881, 72.5, 68, 2, cool
1696137001, 72.5, 68, 2, cool
1696137121, 72.5, 68, 2, cool
1696137241, 72.5, 68, 2, cool
1696137361, 72.5, 68, 2, cool
1696137481, 72.5, 68, 2, cool
1696137601, 72.5, 68, 2, cool
1696137721, 72.5, 68, 2, cool
1696137841, 72.5, 68, 2, cool
1696137961, 72.5, 68, 2, cool
1696138081, 72.5, 68, 2, cool
1696138201, 72.5, 68, 2, cool
1696138321, 72.5, 68, 2, cool
1696138441, 72.5, 68, 2, cool
1696138561, 72.5, 68, 2, cool
1696138681, 72.5, 68, 2, cool
1696138801, 72.5, 68, 2, cool
1696138921, 72.5, 68, 2, cool
1696139041, 72.5, 68, 2, cool
1696139161, 72.5, 68, 2, cool
1696139281, 72.5, 68, 2, cool
1696139401, 72, 68, 2, cool
1696139521, 72, 68, 2, cool
1696139641, 72, 68, 2, cool
1696139761, 72, 68, 2, cool
1696139881, 72, 68, 2, cool
1696140001, 72, 68, 2, cool
1696140121, 72, 68, 2, cool
1696140241, 72, 68, 2, cool
1696140361, 72, 68, 2, cool
1696140481, 72, 68, 2, cool
1696140601, 72, 68, 2, cool
1696140721, 72, 68, 2, cool
1696140841, 72, 68, 2, cool
1696140961, 72, 68, 2, cool
1696141081, 72, 68, 2, cool
1696141201, 72, 68, 2, cool
1696141321, 72, 68, 2, cool
1696141441, 72, 68, 2, cool
1696141561, 72, 68, 2, cool
1696141681, 72, 68, 2, cool
1696141801, 72, 68, 2, cool
1696141921, 72, 68, 2, cool
1696142041, 72, 68, 2, cool
1696142161, 72, 68, 2, cool
1696142282, 72, 68, 2, cool
1696142401, 72, 68, 2, cool
1696142521, 72, 68, 2, cool
1696142641, 71.5, 68, 2, cool
1696142761, 71.5, 68, 2, cool
1696142881, 71.5, 68, 2, cool
1696143001, 71.5, 68, 2, cool
1696143121, 71.5, 68, 2, cool
1696143241, 71.5, 68, 2, cool
1696143361, 71.5, 68, 2, cool
1696143481, 71.5, 68, 2, cool
1696143601, 71.5, 68, 2, cool
1696143721, 71.5, 68, 2, cool
1696143841, 71.5, 68, 2, cool
1696143961, 71.5, 68, 2, cool
1696144562, 71.5, 68, 2, cool
1696144681, 71.5, 68, 2, cool
1696144801, 71, 68, 2, cool
1696144921, 71, 68, 2, cool
1696145041, 71, 68, 2, cool
1696145161, 71, 68, 2, cool
1696145281, 71, 68, 2, cool
1696145401, 71, 68, 2, cool
1696145521, 71, 68, 2, cool
1696145641, 71, 68, 2, cool
1696145761, 71, 68, 2, cool
1696145881, 71, 68, 2, cool
1696146001, 71, 68, 2, cool
1696146121, 71, 68, 2, cool
1696146241, 71, 68, 2, cool
1696146361, 71, 68, 2, cool
1696146481, 71, 68, 2, cool
1696146601, 71, 68, 2, cool
1696146721, 71, 68, 2, cool
1696146841, 71, 68, 2, cool
1696146961, 71, 68, 2, cool
1696147081, 71, 68, 2, cool
1696147201, 71, 68, 2, cool
1696147321, 71, 68, 2, cool
1696147441, 71, 68, 2, cool
1696147561, 71, 68, 2, cool
1696147681, 71, 68, 2, cool
1696147801, 71, 68, 2, cool
1696147921, 71, 68, 2, cool
1696148041, 71, 68, 2, cool
1696148161, 70.5, 68, 2, cool
1696148281, 70.5, 68, 2, cool
1696148401, 70.5, 68, 2, cool
1696148521, 70.5, 68, 2, cool
1696148641, 70.5, 68, 2, cool
1696148761, 70.5, 68, 2, cool
1696148881, 70.5, 68, 2, cool
1696149001, 70.5, 68, 2, cool
1696149121, 70.5, 68, 2, cool
1696149241, 70.5, 68, 2, cool
1696149361, 70.5, 68, 2, cool
1696149481, 70.5, 68, 2, cool
1696149601, 70.5, 68, 2, cool
1696149721, 70.5, 68, 2, cool
1696149841, 70.5, 68, 2, cool
1696149962, 70.5, 68, 2, cool
1696150081, 70.5, 68, 2, cool
1696150201, 70.5, 68, 2, cool
1696150321, 70.5, 68, 2, cool
1696150442, 70.5, 68, 2, cool
1696150561, 70.5, 68, 2, cool
1696150681, 70.5, 68, 2, cool
1696150801, 70.5, 68, 2, cool
1696150921, 70.5, 68, 2, cool
1696151041, 70.5, 68, 2, cool
1696151161, 70.5, 68, 2, cool
1696151281, 70.5, 68, 2, cool
1696151401, 70.5, 68, 2, cool
1696151521, 70.5, 68, 2, cool
1696151641, 70.5, 68, 2, cool
1696151761, 70.5, 68, 2, cool
1696151881, 70.5, 68, 2, cool
1696152001, 70.5, 68, 2, cool
1696152121, 70.5, 68, 2, cool
1696152241, 70.5, 68, 2, cool
1696152361, 70.5, 68, 2, cool
1696152481, 70.5, 68, 2, cool
1696152601, 70.5, 68, 2, cool
1696152721, 70.5, 68, 2, cool
1696152841, 70.5, 68, 2, cool
1696152961, 70, 68, 2, cool
1696153081, 70, 68, 2, cool
1696153201, 70, 68, 2, cool
1696153321, 70, 68, 2, cool
1696153441, 70, 68, 2, cool
1696153561, 70, 68, 2, cool
1696153681, 70.5, 68, 2, cool
1696153801, 70.5, 68, 2, cool
1696153921, 70.5, 68, 2, cool
1696154041, 70.5, 68, 2, cool
1696154161, 70.5, 68, 2, cool
1696154281, 70.5, 68, 2, cool
1696154401, 70.5, 68, 2, cool
1696154521, 70, 70, 0, off
1696154641, 70, 70, 0, off
1696154761, 70, 70, 0, off
1696154881, 70, 70, 0, off
1696155001, 70, 70, 0, off
1696155121, 70.5, 70, 2, cool
1696155241, 70.5, 70, 2, cool
1696155361, 70.5, 70, 2, cool
1696155481, 70.5, 70, 2, cool
1696155601, 70.5, 70, 2, cool
1696155721, 70.5, 70, 2, cool
1696155841, 70.5, 70, 2, cool
1696155961, 70, 70, 0, off
1696156081, 70, 70, 0, off
1696156201, 70, 70, 0, off
1696156321, 70, 70, 0, off
1696156441, 70.5, 70, 2, cool
1696156561, 70.5, 70, 2, cool
1696156681, 71, 70, 2, cool
1696156801, 71, 70, 2, cool
1696156921, 71, 70, 2, cool
1696157041, 71, 70, 2, cool
1696157161, 70.5, 70, 2, cool
1696157281, 70.5, 70, 2, cool
1696157401, 70.5, 70, 2, cool
1696157521, 70.5, 70, 2, cool
1696157641, 70.5, 70, 2, cool
1696157761, 70, 70, 0, off
1696157881, 70, 70, 0, off
1696158001, 70, 70, 0, off
1696158121, 70, 70, 0, off
1696158241, 70, 70, 0, off
1696158361, 70.5, 70, 2, cool
1696158481, 71, 70, 2, cool
1696158601, 71, 70, 2, cool
1696158721, 71, 70, 2, cool
1696158841, 71, 70, 2, cool
1696158961, 71, 70, 2, cool
1696159081, 70.5, 70, 2, cool
1696159201, 70.5, 70, 2, cool
1696159321, 70.5, 70, 2, cool
1696159441, 70.5, 70, 2, cool
1696159561, 70.5, 70, 2, cool
1696159681, 70.5, 70, 2, cool
1696159801, 70.5, 70, 2, cool
1696159921, 70.5, 70, 2, cool
1696160041, 70.5, 70, 2, cool
1696160161, 70, 70, 0, off
1696160281, 70, 70, 0, off
1696160401, 70, 70, 0, off
1696160521, 70, 70, 0, off
1696160641, 70, 70, 0, off
1696160762, 70.5, 70, 2, cool
1696160881, 70.5, 70, 2, cool
1696161001, 71, 70, 2, cool
1696161121, 71, 70, 2, cool
1696161241, 70.5, 70, 2, cool
1696161361, 70.5, 70, 2, cool
1696161481, 70.5, 70, 2, cool
1696161601, 70.5, 70, 2, cool
1696161721, 70.5, 70, 2, cool
1696161841, 70.5, 70, 2, cool
1696161961, 70.5, 70, 2, cool
1696162082, 70, 70, 0, off
1696162201, 70, 70, 0, off
1696162321, 70, 70, 0, off
1696162441, 70, 70, 0, off
1696162561, 70, 70, 0, off
1696162681, 70.5, 70, 2, cool
1696162801, 71, 70, 2, cool
1696162921, 71, 70, 2, cool
1696163041, 71, 70, 2, cool
1696163162, 70.5, 70, 2, cool
1696163281, 70.5, 70, 2, cool
1696163401, 70.5, 70, 2, cool
1696163521, 70.5, 70, 2, cool
1696163641, 70.5, 70, 2, cool
1696163761, 70.5, 70, 2, cool
1696163881, 70.5, 70, 2, cool
1696164001, 70.5, 70, 2, cool
1696164121, 70.5, 70, 2, cool
1696164241, 70.5, 70, 2, cool
1696164361, 70, 70, 0, off
1696164481, 70, 70, 0, off
1696164601, 70, 70, 0, off
1696164721, 70, 70, 0, off
1696164841, 70, 70, 0, off
1696164961, 70.5, 70, 2, cool
1696165081, 70.5, 70, 2, cool
1696165201, 70.5, 70, 2, cool
1696165321, 71, 70, 2, cool
1696165441, 71, 70, 2, cool
1696165561, 71, 70, 2, cool
1696165681, 70.5, 70, 2, cool
1696165801, 70.5, 70, 2, cool
1696165921, 70.5, 70, 2, cool
1696166041, 70.5, 70, 2, cool
1696166161, 70.5, 70, 2, cool
1696166281, 70.5, 70, 2, cool
1696166401, 70.5, 70, 2, cool
1696166521, 70.5, 70, 2, cool
1696166641, 70.5, 70, 2, cool
1696166761, 70.5, 70, 2, cool
1696166881, 70.5, 70, 2, cool
1696167001, 70, 70, 0, off
1696167121, 70, 70, 0, off
1696167241, 70, 70, 0, off
1696167361, 70, 70, 0, off
1696167481, 70, 70, 0, off
1696167601, 71, 70, 2, cool
1696167721, 71, 70, 2, cool
1696167841, 71, 70, 2, cool
1696167961, 71, 70, 2, cool
1696168081, 71, 70, 2, cool
1696168201, 71, 70, 2, cool
1696168321, 71, 70, 2, cool
1696168441, 70.5, 70, 2, cool
1696168561, 70.5, 70, 2, cool
1696168681, 70.5, 70, 2, cool
1696168801, 70.5, 70, 2, cool
1696168921, 70.5, 70, 2, cool
1696169041, 70.5, 70, 2, cool
1696169161, 70.5, 70, 2, cool
1696169281, 70.5, 70, 2, cool
1696169401, 70.5, 70, 2, cool
1696169521, 70.5, 70, 2, cool
1696169641, 70.5, 70, 2, cool
1696169761, 70.5, 70, 2, cool
1696169881, 70.5, 70, 2, cool
1696170001, 70.5, 70, 2, cool
1696170121, 70.5, 70, 2, cool
1696170241, 70.5, 70, 2, cool
1696170361, 70.5, 70, 2, cool
1696170481, 70.5, 70, 2, cool
1696170601, 70.5, 70, 2, cool
1696170721, 70.5, 70, 2, cool
1696170841, 70.5, 70, 2, cool
1696170961, 70.5, 70, 2, cool
1696171081, 70.5, 70, 2, cool
1696171201, 70.5, 70, 2, cool
1696171321, 70.5, 70, 2, cool
1696171441, 70.5, 70, 2, cool
1696171561, 70.5, 70, 2, cool
1696171681, 70, 70, 0, off
1696171801, 70, 70, 0, off
1696171921, 70.5, 70, 2, cool
1696172041, 70.5, 70, 2, cool
1696172161, 71, 70, 2, cool
1696172281, 71, 70, 2, cool
1696172401, 71, 70, 2, cool
1696172521, 71, 78, 0, off
1696172641, 71, 78, 0, off
1696172761, 71, 78, 0, off
1696173481, 72, 78, 0, off
1696173601, 72.5, 78, 0, off
1696173721, 72.5, 78, 0, off
1696173841, 72.5, 78, 0, off
1696173961, 73, 78, 0, off
1696174081, 73, 78, 0, off
1696174201, 73, 78, 0, off
1696174321, 73, 78, 0, off
1696174441, 73, 78, 0, off
1696174561, 73, 78, 0, off
1696174681, 73, 78, 0, off
1696174801, 73, 78, 0, off
1696174921, 73.5, 78, 0, off
1696175041, 73.5, 78, 0, off
1696175161, 73.5, 78, 0, off
1696175281, 73.5, 78, 0, off
1696175401, 74, 78, 0, off
1696175521, 74, 78, 0, off
1696175641, 74, 78, 0, off
1696175762, 74, 78, 0, off
1696175881, 74, 78, 0, off
1696176001, 74, 78, 0, off
1696176121, 74, 78, 0, off
1696176242, 74, 78, 0, off
1696176361, 74.5, 78, 0, off
1696176481, 74.5, 78, 0, off
1696176601, 74.5, 78, 0, off
1696176721, 74.5, 78, 0, off
1696176841, 74.5, 78, 0, off
1696176961, 74.5, 78, 0, off
1696177081, 75, 78, 0, off
1696177201, 75, 78, 0, off
1696177321, 75, 78, 0, off
1696177441, 75, 78, 0, off
1696177561, 75, 78, 0, off
1696177681, 75, 78, 0, off
1696177801, 75, 78, 0, off
1696177921, 75, 78, 0, off
1696178041, 75, 78, 0, off
1696178161, 75.5, 78, 0, off
1696178281, 75.5, 78, 0, off
1696178401, 75.5, 78, 0, off
1696178521, 75.5, 78, 0, off
1696178641, 75.5, 78, 0, off
1696178761, 75.5, 78, 0, off
1696178881, 75.5, 78, 0, off
1696179001, 75.5, 78, 0, off
1696179121, 75.5, 78, 0, off
1696179241, 75.5, 78, 0, off
1696179361, 75.5, 78, 0, off
1696179481, 76, 78, 0, off
1696179601, 76, 78, 0, off
1696179721, 76, 78, 0, off
1696179841, 76, 78, 0, off
1696179961, 76, 78, 0, off
1696180081, 76, 78, 0, off
1696180201, 76, 78, 0, off
1696180321, 76, 78, 0, off
1696180441, 76, 78, 0, off
1696180561, 76, 78, 0, off
1696180681, 76, 78, 0, off
1696180801, 76, 78, 0, off
1696180921, 76, 78, 0, off
1696181041, 76.5, 78, 0, off
1696181161, 76.5, 78, 0, off
1696181281, 76.5, 78, 0, off
1696181401, 76.5, 78, 0, off
1696181521, 76.5, 78, 0, off
1696181641, 76.5, 78, 0, off
1696181761, 76.5, 78, 0, off
1696181881, 76.5, 78, 0, off
1696182001, 76.5, 78, 0, off
1696182121, 76.5, 78, 0, off
1696182241, 76.5, 78, 0, off
1696182361, 77, 78, 0, off
1696182481, 77, 78, 0, off
1696182601, 77, 78, 0, off
1696182721, 77, 78, 0, off
1696182841, 77, 78, 0, off
1696182961, 77, 78, 0, off
1696183081, 77, 78, 0, off
1696183201, 77, 78, 0, off
1696183321, 77, 78, 0, off
1696183441, 77, 78, 0, off
1696183561, 77, 78, 0, off
1696183681, 77.5, 78, 0, off
1696183801, 77.5, 78, 0, off
1696183921, 77.5, 78, 0, off
1696184041, 77.5, 78, 0, off
1696184161, 77.5, 78, 0, off
1696184281, 77.5, 78, 0, off
1696184401, 77.5, 78, 0, off
1696184521, 77.5, 78, 0, off
1696184641, 77.5, 78, 0, off
1696184761, 77.5, 78, 0, off
1696184881, 77.5, 78, 0, off
1696185001, 78, 78, 0, off
1696185121, 78, 78, 0, off
1696185241, 78, 78, 0, off
1696185361, 78, 78, 0, off
1696185481, 78, 78, 0, off
1696185601, 78, 78, 0, off
1696185721, 78, 78, 0, off
1696185841, 78, 78, 0, off
1696185961, 78, 78, 0, off
1696186081, 78, 78, 0, off
1696186201, 78.5, 78, 2, cool
1696186321, 78.5, 78, 2, cool
1696186441, 78, 78, 0, off
1696186561, 78, 78, 0, off
1696186681, 78, 78, 0, off
1696186801, 78, 78, 0, off
1696186921, 78, 78, 0, off
1696187041, 78.5, 78, 2, cool
1696187161, 78.5, 78, 2, cool
1696187281, 78, 78, 0, off
1696187401, 78, 78, 0, off
1696187521, 77.5, 78, 0, off
1696187641, 77.5, 78, 0, off
1696187761, 78, 78, 0, off
1696187881, 78, 78, 0, off
1696188001, 78.5, 78, 2, cool
1696188121, 78.5, 78, 2, cool
1696188241, 78.5, 78, 2, cool
1696188362, 78, 78, 0, off
1696188481, 78, 78, 0, off
1696188601, 78, 78, 0, off
1696188721, 78, 78, 0, off
1696188841, 78, 78, 0, off
1696188961, 78.5, 78, 2, cool
1696189081, 78.5, 78, 2, cool
1696189201, 78.5, 78, 2, cool
1696189321, 78.5, 78, 2, cool
1696189441, 78, 78, 0, off
1696189561, 78, 78, 0, off
1696189681, 78, 78, 0, off
1696189801, 78, 78, 0, off
1696189921, 78.5, 78, 2, cool
1696190041, 78.5, 78, 2, cool
1696190161, 78.5, 78, 2, cool
1696190281, 78.5, 78, 2, cool
1696190401, 78.5, 78, 2, cool
1696190521, 78.5, 78, 2, cool
1696190641, 78.5, 78, 2, cool
1696190761, 77.5, 78, 0, off
1696190881, 77.5, 78, 0, off
1696191001, 77.5, 78, 0, off
1696191121, 78, 78, 0, off
1696191241, 78, 78, 0, off
1696191361, 78.5, 78, 2, cool
1696191481, 78.5, 78, 2, cool
1696191601, 78.5, 78, 2, cool
1696191721, 78, 78, 0, off
1696191841, 78, 78, 0, off
1696191961, 78, 78, 0, off
1696192081, 78.5, 78, 2, cool
1696192201, 78.5, 78, 2, cool
1696192321, 78, 78, 0, off
1696192441, 78, 78, 0, off
1696192562, 78, 78, 0, off
1696192681, 78, 78, 0, off
1696192801, 78.5, 78, 2, cool
1696192921, 78.5, 78, 2, cool
1696193042, 78.5, 78, 2, cool
1696193161, 78, 78, 0, off
1696193281, 78, 78, 0, off
1696193401, 78, 78, 0, off
1696193521, 78, 78, 0, off
1696193641, 78.5, 78, 2, cool
1696193761, 78.5, 78, 2, cool
1696193881, 78.5, 78, 2, cool
1696194001, 78.5, 78, 2, cool
1696194121, 78.5, 78, 2, cool
1696194241, 78.5, 78, 2, cool
1696194361, 78, 78, 0, off
1696194481, 78, 78, 0, off
1696194601, 78, 78, 0, off
1696194721, 78.5, 78, 2, cool
1696194841, 78.5, 78, 2, cool
1696194961, 78.5, 78, 2, cool
1696195081, 78, 78, 0, off
1696195201, 78, 78, 0, off
1696195321, 78, 78, 0, off
1696195441, 78.5, 78, 2, cool
1696195561, 78.5, 78, 2, cool
1696195681, 78.5, 78, 2, cool
1696195801, 78.5, 78, 2, cool
1696195921, 78, 78, 0, off
1696196041, 78, 78, 0, off
1696196161, 78, 78, 0, off
1696196281, 78, 78, 0, off
1696196401, 78.5, 78, 2, cool
1696196521, 78.5, 78, 2, cool
1696196641, 78.5, 78, 2, cool
1696196761, 78.5, 78, 2, cool
1696196881, 78, 78, 0, off
1696197001, 78, 78, 0, off
1696197121, 78, 78, 0, off
1696197241, 78.5, 78, 2, cool
1696197361, 78.5, 78, 2, cool
1696197481, 78.5, 78, 2, cool
1696197601, 78, 78, 0, off
1696197721, 78, 78, 0, off
1696197841, 78, 78, 0, off
1696197961, 78.5, 78, 2, cool
1696198081, 78.5, 78, 2, cool
1696198201, 78.5, 78, 2, cool
1696198321, 78, 78, 0, off
1696198441, 78, 78, 0, off
1696198561, 78, 78, 0, off
1696198681, 78, 78, 0, off
1696198801, 78.5, 78, 2, cool
1696198921, 78.5, 78, 2, cool
1696199041, 78.5, 78, 2, cool
1696199161, 78, 78, 0, off
1696199281, 78, 78, 0, off
1696199401, 78, 78, 0, off
1696199521, 78, 78, 0, off
1696199641, 78.5, 78, 2, cool
1696199761, 78.5, 78, 2, cool
1696199881, 78, 78, 0, off
1696200001, 78, 78, 0, off
1696200121, 78, 78, 0, off
1696200241, 78.5, 78, 2, cool
1696200361, 78.5, 78, 2, cool
1696200481, 78.5, 78, 2, cool
1696200601, 78, 78, 0, off
1696200721, 77.5, 78, 0, off
1696200841, 77.5, 78, 0, off
1696200961, 78, 78, 0, off
1696201081, 78, 78, 0, off
1696201201, 78.5, 78, 2, cool
1696201321, 78.5, 78, 2, cool
1696201441, 78.5, 78, 2, cool
1696201561, 78, 78, 0, off
1696203121, 78.5, 78, 2, cool
1696203241, 78.5, 78, 2, cool
1696203361, 78.5, 78, 2, cool
1696203481, 78, 78, 0, off
1696203601, 78, 78, 0, off
1696203721, 78, 78, 0, off
1696203841, 78, 78, 0, off
1696203961, 78, 78, 0, off
1696204082, 78, 78, 0, off
1696204201, 78.5, 78, 2, cool
1696204321, 78.5, 78, 2, cool
1696204441, 78.5, 78, 2, cool
1696204561, 78, 78, 0, off
1696204681, 77.5, 78, 0, off
1696204801, 77.5, 78, 0, off
1696204921, 77.5, 71, 2, cool
1696205041, 78, 71, 2, cool
1696205161, 78, 71, 2, cool
1696205281, 77.5, 71, 2, cool
1696205401, 77.5, 71, 2, cool
1696205521, 77.5, 71, 2, cool
1696205641, 77.5, 71, 2, cool
1696205761, 77.5, 71, 2, cool
1696205881, 77, 71, 2, cool
1696206001, 77, 71, 2, cool
1696206121, 77, 71, 2, cool
1696206241, 77, 71, 2, cool
1696206361, 77, 71, 2, cool
1696206481, 77, 71, 2, cool
1696206601, 77, 71, 2, cool
1696206721, 77, 71, 2, cool
1696206841, 76.5, 71, 2, cool
1696206961, 76.5, 71, 2, cool
1696207081, 77, 71, 2, cool
1696207201, 77, 71, 2, cool
1696207321, 77, 71, 2, cool
1696207441, 77, 71, 2, cool
1696207561, 77, 71, 2, cool
1696207681, 77, 71, 2, cool
1696207801, 77, 71, 2, cool
1696207921, 77, 71, 2, cool
1696208041, 76.5, 71, 2, cool
1696208161, 76, 71, 2, cool
1696208281, 76, 71, 2, cool
1696208401, 76, 71, 2, cool
1696208521, 76, 71, 2, cool
1696208641, 76, 71, 2, cool
1696208761, 76, 71, 2, cool
1696208881, 76, 71, 2, cool
1696209001, 76, 71, 2, cool
1696209121, 76, 71, 2, cool
1696209241, 76, 71, 2, cool
1696209361, 76, 71, 2, cool
1696209481, 75.5, 71, 2, cool
1696209601, 75.5, 71, 2, cool
1696209721, 75.5, 71, 2, cool
1696209841, 75.5, 71, 2, cool
1696209961, 75.5, 71, 2, cool
1696210081, 75.5, 71, 2, cool
1696210201, 75.5, 71, 2, cool
1696210321, 75.5, 71, 2, cool
1696210441, 75.5, 71, 2, cool
1696210561, 75.5, 71, 2, cool
1696210681, 75.5, 71, 2, cool
1696210801, 75.5, 71, 2, cool
1696210921, 75.5, 71, 2, cool
1696211041, 75.5, 71, 2, cool
1696211161, 75.5, 71, 2, cool
1696211281, 75, 71, 2, cool
1696211401, 75, 71, 2, cool
1696211521, 75, 71, 2, cool
1696211641, 75, 71, 2, cool
1696211761, 75, 71, 2, cool
1696211881, 75, 71, 2, cool
1696212001, 75, 71, 2, cool
1696212121, 75, 71, 2, cool
1696212241, 75, 71, 2, cool
1696212361, 75, 71, 2, cool
1696212481, 75, 71, 2, cool
1696212601, 75, 71, 2, cool
1696212721, 75, 71, 2, cool
1696212841, 75, 71, 2, cool
1696212961, 75, 71, 2, cool
1696213081, 75, 71, 2, cool
1696213201, 75, 71, 2, cool
1696213321, 74.5, 71, 2, cool
1696213441, 74.5, 71, 2, cool
1696213561, 74.5, 71, 2, cool
1696213681, 74.5, 71, 2, cool
1696213801, 74.5, 71, 2, cool
1696213921, 74.5, 71, 2, cool
1696214041, 74.5, 71, 2, cool
1696214161, 74.5, 71, 2, cool
1696214281, 74.5, 71, 2, cool
1696214401, 74.5, 71, 2, cool
1696214521, 74.5, 71, 2, cool
1696214641, 74.5, 71, 2, cool
1696214761, 74.5, 71, 2, cool
1696214881, 74.5, 71, 2, cool
1696215001, 74.5, 71, 2, cool
1696215121, 74, 71, 2, cool
1696215241, 74, 71, 2, cool
1696215361, 74, 71, 2, cool
1696215481, 74, 71, 2, cool
1696215601, 74, 71, 2, cool
1696215721, 74, 68, 2, cool
1696215841, 74, 68, 2, cool
1696215961, 74, 68, 2, cool
1696217161, 74, 68, 2, cool
1696217281, 74, 68, 2, cool
1696217401, 73.5, 68, 2, cool
1696217521, 73.5, 68, 2, cool
1696217641, 73.5, 68, 2, cool
1696217761, 73.5, 68, 2, cool
1696217881, 73.5, 68, 2, cool
1696218001, 73.5, 68, 2, cool
1696218121, 73.5, 68, 2, cool
